Object Number,Area,Aspect_Ratio,Diameter,Width,Length
4944,65.44444444,0.905977763,6.559650622,6.333333333,6.666666667
4945,94.55555556,0.924935898,7.864744808,7.666666667,8.333333333
4946,44.66666667,0.65847781,5.253651041,4,7
4947,52,0.757800334,5.693268396,4.666666667,6.666666667
4948,57.66666667,0.866221334,6.238932168,5.666666667,6.666666667
4949,57.22222222,0.759958507,6.054716304,5,6.666666667
4950,53.22222222,0.967962994,5.755086368,5.666666667,6
4951,61.22222222,0.90588864,6.317837788,5.666666667,6.333333333
4952,51.66666667,0.809598403,5.852637153,5.333333333,6.333333333
4953,55.55555556,0.864723524,6.11288014,5.666666667,6.333333333
4954,66.11111111,0.826351936,6.751058212,6,7.666666667
4955,62.33333333,0.90774537,6.613375111,6.333333333,7
4956,67,0.8076815,6.813665965,6,7.666666667
4957,73.11111111,0.870244698,7.028402594,6.333333333,7.666666667
4958,58.33333333,0.755462798,6.204808308,5,7.333333333
4959,64.88888889,0.757467522,6.439879292,6,7
4960,48.44444444,0.773681716,5.605578053,4.666666667,6.666666667
4961,53.11111111,0.875110809,5.888802093,5.333333333,6.333333333
4962,72.55555556,0.876273859,7.128384894,6.333333333,8
4963,56.33333333,0.783869687,5.995988279,5.666666667,6
4964,52.77777778,0.887139602,5.852637153,5.333333333,6
4965,58.55555556,0.921097426,6.373600897,6,6.666666667
4966,43.88888889,0.940312071,5.172194153,5.333333333,5.333333333
4967,62.33333333,0.919580007,6.65604249,6.333333333,7
4968,77.44444444,0.763250411,7.353186791,6,8.666666667
4969,62.77777778,0.768336603,6.461821023,6.333333333,6.666666667
4970,50.77777778,0.916231459,5.718075783,5.666666667,5.666666667
4971,54.88888889,0.827957664,6.054716304,6,6.333333333
4972,51.77777778,0.670179215,5.791860457,4.333333333,7.333333333
4973,70.44444444,0.917459338,6.906513536,6.666666667,7
4974,57.88888889,0.729427149,6.135991301,5,7
4975,62.22222222,0.993339,6.417862546,6.333333333,6.333333333
4976,51.44444444,0.684765469,5.680824078,4.333333333,7
4977,63.88888889,0.872149485,6.613375111,5.666666667,7
4978,50.66666667,0.784140869,5.80406671,5,6.666666667
4979,61,0.827840015,6.472763996,5.666666667,6.666666667
4980,95.66666667,0.951976469,7.891694327,7.666666667,8
4981,111.4444444,0.642492169,9.060619939,7,12
4982,70,0.92373532,6.947380837,6.666666667,7.333333333
4983,61.88888889,0.799632229,6.708995134,6,7.333333333
4984,36,0.69757707,4.714045208,3.666666667,6
4985,72.88888889,0.918120686,7.128384894,7,7
4986,59.44444444,0.779974633,6.317837788,5.333333333,7
4987,73,0.954608603,6.998129363,7,7
4988,62.77777778,0.770774124,6.559650622,5.333333333,7.666666667
4989,56.11111111,0.879888268,6.11288014,5.333333333,6.333333333
4990,52,0.817054071,5.742776009,5,6.333333333
4991,49.44444444,0.840743756,5.580270574,4.666666667,6
4992,62.88888889,0.913958867,6.461821023,6.333333333,6.666666667
4993,55.88888889,0.862457297,5.995988279,5.666666667,6.333333333
4994,50.33333333,0.793009966,5.680824078,5,6.333333333
4995,63.33333333,0.851086481,6.687864388,5.666666667,8
4996,72.22222222,0.941966634,7.098538071,6.666666667,7.333333333
4997,35.33333333,0.65384085,4.890882949,4,6.333333333
4998,55.55555556,0.92467789,6.170495741,6,6.333333333
4999,69.88888889,0.989573283,6.885988934,6.666666667,6.666666667
5000,68.55555556,0.947384398,6.666666667,6.333333333,6.666666667
5001,49.77777778,0.910178247,5.791860457,5.333333333,6.333333333
5002,72.22222222,0.79010383,7.048512514,6,8
5003,64.22222222,0.796632624,6.751058212,5.666666667,8
5004,81.44444444,0.931132709,7.391584894,7,7.666666667
5005,55.88888889,0.938060833,6.181954425,5.666666667,6.666666667
5006,56.44444444,0.936899566,6.078048631,5.666666667,6
5007,44.22222222,0.73482442,5.267104715,4,6.666666667
5008,43.77777778,0.734790757,5.199488243,4,6.333333333
5009,60.88888889,0.925960386,6.4836885,6,6.666666667
5010,62.22222222,0.863449117,6.548852835,6.333333333,6.333333333
5011,57,0.895720805,6.11288014,5.333333333,6.666666667
5012,38.66666667,0.623127737,5.047544651,3.666666667,7
5013,63.88888889,0.898701834,6.428880344,5.666666667,6.333333333
5014,61.77777778,0.861383213,6.65604249,6.333333333,7.333333333
5015,58.11111111,0.966990716,6.181954425,5.666666667,6
5016,62.55555556,0.778296256,6.548852835,5.666666667,7.333333333
5017,58.55555556,0.968015473,6.227578324,6,6.333333333
5018,54.22222222,0.929756604,6.043016359,5.666666667,6.333333333
5019,66.22222222,0.973204226,6.719535589,6.333333333,6.666666667
5020,70.88888889,0.726788822,7.187706734,6,8.666666667
5021,56.11111111,0.663002134,5.655853302,5.333333333,6.666666667
5022,55.55555556,0.962077913,5.888802093,5.333333333,6
5023,63.44444444,0.84379165,6.591937858,6,7
5024,64.44444444,0.891441941,6.472763996,6.333333333,6.666666667
5025,56.77777778,0.884742171,5.948588419,5.333333333,6.333333333
5026,74.66666667,0.924831069,7.068565222,7,7.333333333
5027,62.22222222,0.983357045,6.591937858,6.333333333,6.666666667
5028,72.44444444,0.919289032,6.977874243,6.666666667,7.333333333
5029,59.11111111,0.784071504,6.272870399,5.333333333,6.666666667
5030,85.66666667,0.921994709,7.295210695,7,7.333333333
5031,64.33333333,0.712472333,6.761533095,6.333333333,7
5032,58.11111111,0.815437935,6.261578094,5.333333333,7
5033,58.22222222,0.979108012,6.181954425,5.666666667,5.666666667
5034,57.66666667,0.808177964,6.306625999,5.333333333,7.333333333
5035,65.44444444,0.905505424,6.602665185,6,6.666666667
5036,55.66666667,0.679871452,6.019548245,4.333333333,7.666666667
5037,33.44444444,0.483381789,5.130980794,3.333333333,8
5038,67.55555556,0.951409306,6.782434329,6.333333333,7
5039,49.44444444,0.664923893,5.580270574,4.333333333,7
5040,47.33333333,0.629864531,5.50364995,4.333333333,7.333333333
5041,66.33333333,0.781430152,7.00823497,5.666666667,8
5042,62.33333333,0.944022555,6.527203676,6,6.333333333
5043,43.55555556,0.979948916,5.061546189,4.666666667,5
5044,63.44444444,0.719365063,6.708995134,5.666666667,8.333333333
5045,55,0.69150737,5.900807818,4.666666667,7.333333333
5046,68.55555556,0.846788005,6.751058212,6,7.666666667
5047,59.55555556,0.838176725,6.284142412,5.333333333,7
5048,57.55555556,0.830345616,6.666666667,6.333333333,6.666666667
5049,55,0.962471942,6.031293716,5.666666667,6
5050,63.33333333,0.939846185,6.527203676,6.333333333,6.333333333
5051,72.22222222,0.887577339,6.957560155,6.666666667,7
5052,48.22222222,0.733962897,5.477871589,4.666666667,6.666666667
5053,59.88888889,0.97309557,6.406825801,6.333333333,6.333333333
5054,56.66666667,0.825148849,5.900807818,5,6.333333333
5055,67.22222222,0.683523358,6.855086808,6.333333333,7.666666667
5056,60.22222222,0.909164695,6.461821023,6,6.666666667
5057,58.66666667,0.840969162,6.238932168,5.666666667,6.333333333
5058,66,0.914830132,6.730059535,6.333333333,7.333333333
5059,56.88888889,0.700744345,5.912789166,4.666666667,7.333333333
5060,67.66666667,0.890246059,6.677273939,6.333333333,6.666666667
5061,76.44444444,0.891142182,7.285503158,7,7.666666667
5062,69.77777778,0.938525705,6.782434329,6.333333333,7
5063,50,0.865016267,5.592938628,5,5.666666667
5064,58.11111111,0.852631302,6.406825801,6,7
5065,61.33333333,0.876702188,6.362487373,5.666666667,7
5066,59.44444444,0.909247608,6.362487373,6,6.666666667
5067,66.44444444,0.888364924,6.957560155,6.666666667,7.333333333
5068,60.22222222,0.91226855,6.461821023,6,6.666666667
5069,56.11111111,0.796603233,6.007779811,5,7
5070,60.88888889,0.840792725,6.439879292,6,6.333333333
5071,56.77777778,0.874181483,6.238932168,5.666666667,6.666666667
5072,42.11111111,0.611286431,5.240162826,3.666666667,7
5073,64.22222222,0.873735107,6.570430663,6.333333333,6.333333333
5074,62,0.899177722,6.570430663,6,6.666666667
5075,46.44444444,0.667817167,5.425947463,4,7.333333333
5076,56.88888889,0.925640766,6.227578324,6,6.333333333
5077,43.66666667,0.86744358,5.199488243,5.333333333,5.333333333
5078,62.88888889,0.941264898,6.844755096,6.666666667,7
5079,50.77777778,0.938198966,5.767370452,5.666666667,5.666666667
5080,60.44444444,0.75368987,6.340201885,5,7.666666667
5081,62.44444444,0.890070614,6.613375111,6.333333333,6.666666667
5082,59.77777778,0.842164598,6.351354404,5.666666667,7
5083,54.11111111,0.965912126,5.924746285,5.666666667,6
5084,50,0.931468489,5.542092676,5.333333333,5.666666667
5085,61.22222222,0.962003633,6.406825801,6.333333333,6.333333333
5086,69.33333333,0.903503999,6.771991776,6.333333333,7.333333333
5087,80.77777778,0.961273505,7.353186791,7,7.333333333
5088,65.77777778,0.887418967,6.559650622,6.333333333,7
5089,50.11111111,0.916036188,5.529308131,5.333333333,5.666666667
5090,52.77777778,0.896679042,5.864716912,5.666666667,6
5091,45.55555556,0.680893601,5.333864092,4.333333333,6.666666667
5092,54.55555556,0.762454815,5.924746285,5.333333333,6.333333333
5093,69.33333333,0.942705623,6.698438094,6.666666667,6.666666667
5094,49.88888889,0.85244069,5.50364995,5,5.666666667
5095,65.66666667,0.791595782,6.761533095,6.333333333,7
5096,45.11111111,0.765398041,5.293909492,4.666666667,6
5097,42.77777778,0.693234225,5.464936809,4.666666667,6.666666667
5098,60.33333333,0.924373011,6.340201885,6,6.666666667
5099,43,0.802115693,5.2130817,5,5
5100,46.44444444,0.887748224,5.307261113,5,5.666666667
5101,87.77777778,0.979080377,7.458305904,7.333333333,7.666666667
5102,70.88888889,0.696762608,7.187706734,6.333333333,8.333333333
5103,50.55555556,0.650209991,5.630771789,4.666666667,7
5104,51.77777778,0.907676644,5.618189043,5,6
5105,70.55555556,0.918525167,6.947380837,6.666666667,7
5106,38.66666667,0.653549027,5.033504166,4,6.666666667
5107,58.33333333,0.812209967,6.135991301,5.666666667,6
5108,53.33333333,0.759163514,5.742776009,4.666666667,6.666666667
5109,53.77777778,0.857579792,5.816247346,5.666666667,6
5110,68.88888889,0.916672339,6.65604249,6.333333333,6.666666667
5111,55.22222222,0.632944219,5.960473722,4.333333333,8
5112,45.88888889,0.707226594,5.333864092,4.333333333,6.666666667
5113,64,0.87737944,6.516352125,6.333333333,7
5114,60.88888889,0.909695046,6.417862546,5.666666667,6.666666667
5115,43,0.654132929,5.117169246,4.333333333,6.333333333
5116,54.44444444,0.697302261,6.043016359,5,7.333333333
5117,59.77777778,0.90913428,6.39577001,6,6.333333333
5118,67.88888889,0.948252323,6.645401328,6.666666667,6.666666667
5119,56.88888889,0.711550263,5.948588419,4.333333333,7.333333333
5120,56.33333333,0.839775942,6.159015739,5.333333333,7
5121,59,0.686758477,6.170495741,4.666666667,7.666666667
5122,74.33333333,0.713290398,7.138306102,6,8.666666667
5123,49.77777778,0.813518609,5.618189043,5.333333333,6
5124,60.88888889,0.837998631,6.4836885,5.666666667,7
5125,58.77777778,0.81710237,6.170495741,5,6.666666667
5126,71.77777778,0.931624211,7.048512514,7,7
5127,64,0.858038071,6.494594628,5.333333333,7
5128,79.22222222,0.775873839,7.496165569,6.333333333,8.333333333
5129,61,0.665244205,6.384695076,4.666666667,8.333333333
5130,85.44444444,0.902682163,7.505600645,7,8
5131,51.66666667,0.782329797,5.742776009,4.666666667,7
5132,49.11111111,0.647684715,5.705685572,5,6.666666667
5133,72.22222222,0.912400119,7.028402594,6.666666667,7
5134,56.55555556,0.708831558,6.193391908,5.333333333,7.333333333
5135,55.11111111,0.925550821,6.181954425,6,6
5136,65.22222222,0.938017427,6.570430663,6.333333333,6.666666667
5137,63.33333333,0.910550096,6.494594628,6.333333333,6.666666667
5138,65.88888889,0.872510052,6.602665185,6,7.333333333
5139,70.11111111,0.855216799,6.74056705,6.666666667,6.666666667
5140,69.33333333,0.924660131,6.751058212,6,7
5141,47.22222222,0.943546133,5.542092676,5.333333333,5.666666667
5142,57.11111111,0.712662789,6.124446622,5,7.333333333
5143,56.77777778,0.976251462,6.124446622,6,6.333333333
5144,52.88888889,0.834501326,5.912789166,5.333333333,6.666666667
5145,64.55555556,0.946683481,6.527203676,6.333333333,6.666666667
5146,49.88888889,0.818408447,5.592938628,4.666666667,6.333333333
5147,52.88888889,0.955534403,5.791860457,5.666666667,5.666666667
5148,47.11111111,0.764680991,5.490775898,4.666666667,6.666666667
5149,56.33333333,0.974580345,6.066393685,6,6
5150,82.77777778,0.886384204,7.477259698,6.666666667,8.333333333
5151,79.66666667,0.89388884,7.505600645,7,8
5152,67.88888889,0.949490546,6.824044746,6.666666667,7
5153,63.44444444,0.676303093,6.65604249,6,7.666666667
5154,56.11111111,0.799571882,6.031293716,5.333333333,6.666666667
5155,53.22222222,0.933875981,5.876771841,5.666666667,6
5156,72.77777778,0.94340581,7.098538071,7,7
5157,43.11111111,0.637601669,5.144755264,4,7
5158,60,0.879977743,6.284142412,6,6.333333333
5159,49.22222222,0.833655865,5.630771789,5,6.333333333
5160,62.88888889,0.895987834,6.4836885,6,6.666666667
5161,51,0.619747639,5.630771789,4.666666667,7.333333333
5162,57.66666667,0.874756416,6.159015739,6,6
5163,47.55555556,0.781000516,5.490775898,4.666666667,6.333333333
5164,53.66666667,0.688770844,5.948588419,4.333333333,7.666666667
5165,62.77777778,0.838149596,6.527203676,6.333333333,6.333333333
5166,68.22222222,0.740375236,6.906513536,5.333333333,8.666666667
5167,67.77777778,0.940055703,6.645401328,6.333333333,7
5168,63.55555556,0.835280315,6.666666667,5.666666667,7.333333333
5169,59.11111111,0.745379746,6.238932168,5.666666667,6.666666667
5170,113.8888889,0.518807042,9.322407922,7.666666667,13.66666667
5171,63.44444444,0.768449991,6.505482472,5,7.333333333
5172,39.88888889,0.572401979,5.477871589,4.666666667,6
5173,52.11111111,0.842479761,5.705685572,5,6
5174,52.33333333,0.704931002,5.80406671,4.666666667,7.333333333
5175,53.77777778,0.783097807,5.948588419,5.333333333,6.333333333
5176,50.33333333,0.662909404,5.605578053,4.333333333,7.333333333
5177,51.66666667,0.87757884,5.655853302,5,6
5178,56.44444444,0.901652317,6.170495741,6,6.333333333
5179,66.11111111,0.850407564,6.74056705,6.666666667,7
5180,49.55555556,0.937309662,5.580270574,5.333333333,5.333333333
5181,64.88888889,0.851818909,6.666666667,6,7.333333333
5182,51.11111111,0.840563572,5.742776009,5,6.666666667
5183,54.44444444,0.890333689,5.960473722,5.666666667,6
5184,48.44444444,0.814145786,5.516493958,4.666666667,6.333333333
5185,67.22222222,0.902533064,6.634743099,6,7
5186,56,0.874369322,6.124446622,6,6.333333333
5187,50,0.695853672,5.655853302,5,7
5188,54.55555556,0.901500642,5.924746285,6,6
5189,74.11111111,0.826306089,7.098538071,6.333333333,8
5190,60,0.89002998,6.373600897,6,6.666666667
5191,56.33333333,0.704617002,6.124446622,6,6.666666667
5192,66.66666667,0.825397188,6.677273939,5.666666667,7.333333333
5193,61.22222222,0.658458956,6.428880344,5.333333333,8.333333333
5194,76.88888889,0.894558783,7.207372179,6.666666667,7.333333333
5195,54.33333333,0.619512406,5.900807818,4.333333333,8
5196,63.44444444,0.955798784,6.666666667,6.333333333,7
5197,44.11111111,0.698298664,5.253651041,4.666666667,6.333333333
5198,53.33333333,0.699163118,5.876771841,5,7
5199,59.88888889,0.88499221,6.527203676,6,7
5200,66,0.811393337,6.813665965,5.666666667,7.666666667
5201,46,0.666291073,5.605578053,4.333333333,7.333333333
5202,38.22222222,0.519755104,5.542092676,4.333333333,7
5203,94.44444444,0.977655358,7.882721391,7.666666667,8
5204,55.88888889,0.961781614,6.124446622,6,6
5205,70.88888889,0.773587578,6.998129363,6,8.333333333
5206,71.33333333,0.776534902,7.00823497,6.333333333,8
5207,59.22222222,0.898765832,6.250265387,5.666666667,6.666666667
5208,72.44444444,0.815719321,6.896258871,6.333333333,7.333333333
5209,65.88888889,0.794987651,6.792860829,6.333333333,7
5210,88.11111111,0.973946612,7.467788815,7.333333333,7.333333333
5211,72.55555556,0.912695632,6.957560155,7,7
5212,94,0.920799827,7.846727042,7.333333333,8.333333333
5213,45.55555556,0.661589118,5.425947463,4.333333333,7
5214,66.88888889,0.92840544,6.538037216,6.333333333,6.666666667
5215,88,0.953205269,7.654980478,7.333333333,7.666666667
5216,38.55555556,0.666811535,5.399798167,4.666666667,6
5217,81.11111111,0.842426857,7.505600645,7,8
5218,49.55555556,0.81545997,5.451971341,4.666666667,6.333333333
5219,98.11111111,0.905440728,8.095327302,7.666666667,8.666666667
5220,54,0.836336012,5.924746285,5,6.666666667
5221,44.88888889,0.820802731,5.451971341,4.666666667,6.333333333
5222,61.88888889,0.966335247,6.4836885,6.333333333,6.333333333
5223,61.44444444,0.978016037,6.450859486,6,6.333333333
5224,62.22222222,0.693280863,6.634743099,5.333333333,8.333333333
5225,80.77777778,0.865900454,7.486718601,7.333333333,7.333333333
5226,65.77777778,0.863171266,6.677273939,6.333333333,7
5227,55.66666667,0.841648704,6.581193046,6.333333333,6.333333333
5228,57.33333333,0.929901659,6.181954425,5.666666667,6.333333333
5229,72.33333333,0.863639772,7.048512514,6.333333333,7.666666667
5230,71.44444444,0.890721421,6.937186582,6.666666667,7.333333333
5231,58.55555556,0.840972784,6.054716304,5.666666667,6
5232,48.33333333,0.63524039,6.019548245,5,7.333333333
5233,64.66666667,0.770555278,6.624067721,5.666666667,7.666666667
5234,56.66666667,0.925620644,6.08968127,5.666666667,6.333333333
5235,67,0.865767238,6.634743099,6,7.333333333
5236,57.77777778,0.835261658,6.216203742,5.333333333,6.666666667
5237,86.11111111,0.991467952,7.543222939,7.333333333,7.333333333
5238,57.88888889,0.933250824,6.306625999,6,6.333333333
5239,71,0.926552888,6.896258871,6.666666667,7.333333333
5240,68.11111111,0.9389082,6.613375111,6.333333333,6.666666667
5241,59.44444444,0.625158376,6.08968127,4.333333333,8
5242,60.88888889,0.858697906,6.634743099,6,7
5243,63.44444444,0.854548571,6.624067721,6,7
5244,69,0.920671679,6.834407766,6.666666667,7
5245,59,0.816859911,6.261578094,5.666666667,6.666666667
5246,64.77777778,0.942263191,6.906513536,6.666666667,7.333333333
5247,41.77777778,0.791068337,4.991145734,4.333333333,5.666666667
5248,96.11111111,0.973412717,7.864744808,7.666666667,8
5249,51.77777778,0.794814655,5.742776009,5,6.333333333
5250,69.55555556,0.953538021,6.906513536,6.666666667,7
5251,52.33333333,0.713460501,5.816247346,4.666666667,7.333333333
5252,60.11111111,0.902321825,6.428880344,5.666666667,6.666666667
5253,68.77777778,0.902248065,6.885988934,6.666666667,7.666666667
5254,72.11111111,0.989731408,7.00823497,7,7
5255,58.33333333,0.88369291,6.238932168,5.666666667,6.333333333
5256,58.33333333,0.844312564,6.147514299,5.666666667,6.666666667
5257,46.33333333,0.860413751,5.360335045,5,5.333333333
5258,61.66666667,0.806354501,6.581193046,6,7
5259,47,0.716226797,5.477871589,4.666666667,6.666666667
5260,65.22222222,0.91710906,6.494594628,6,6.666666667
5261,59,0.700917785,6.472763996,6.333333333,6.666666667
5262,55.22222222,0.701680126,5.960473722,5,7
5263,42.22222222,0.564217452,5.399798167,4.333333333,7
5264,63.88888889,0.856877829,6.516352125,6,6.333333333
5265,45.66666667,0.701010219,5.386675916,4.333333333,6.666666667
5266,78.88888889,0.913272019,7.410709337,7,7.666666667
5267,93.55555556,0.919116242,7.691872164,7.333333333,8
5268,66.11111111,0.922249313,6.527203676,6.333333333,6.666666667
5269,64.77777778,0.922141485,6.602665185,6.333333333,7
5270,58.11111111,0.970338349,6.08968127,5.666666667,6.333333333
5271,60,0.764005537,6.340201885,5,7.333333333
5272,54.44444444,0.934906019,5.924746285,5.666666667,6
5273,64.66666667,0.767579989,6.698438094,6,7.333333333
5274,69.77777778,0.919676635,6.875703657,6.666666667,7
5275,78.22222222,0.939489293,7.372410841,7,7.666666667
5276,41.88888889,0.722912314,5.061546189,4.333333333,6
5277,65,0.755706087,6.730059535,5.333333333,8
5278,47.33333333,0.675651475,6.007779811,5.333333333,6.333333333
5279,71.11111111,0.923907154,6.885988934,6.666666667,7
5280,56.33333333,0.952759018,6.054716304,5.666666667,6
5281,56,0.851167261,6.043016359,5,6.666666667
5282,74.88888889,0.973192316,7.207372179,7,7.333333333
5283,56,0.714913218,6.124446622,6,6.333333333
5284,60.55555556,0.715637286,6.39577001,5,8
5285,55.33333333,0.964648617,6.031293716,5.666666667,6
5286,65.66666667,0.934320501,6.698438094,6,6.666666667
5287,75.44444444,0.958128589,7.324256108,7,7.333333333
5288,67.11111111,0.918180631,6.645401328,6,7
5289,47.66666667,0.884657825,5.32057923,4.666666667,5.666666667
5290,59.33333333,0.873432975,6.351354404,5.666666667,6.666666667
5291,85.33333333,0.814264617,7.855741091,7,8.666666667
5292,55.33333333,0.905612344,6.066393685,5.666666667,6
5293,58.77777778,0.77757347,6.340201885,5.333333333,7.333333333
5294,61,0.884870435,6.505482472,6,6.666666667
5295,61.44444444,0.747573994,6.417862546,5,7.666666667
5296,55.33333333,0.742307353,6.124446622,5.666666667,6.666666667
5297,63.33333333,0.899117112,6.581193046,6,6.666666667
5298,70,0.931839899,6.80327135,6.333333333,7.333333333
5299,56.66666667,0.84597953,6.147514299,5.666666667,6.333333333
5300,56.77777778,0.741328651,6.761533095,5.666666667,7.666666667
5301,62.77777778,0.9227141,6.516352125,6,6.666666667
5302,29.33333333,0.456745441,4.861856681,3,7
5303,47.44444444,0.841616713,5.516493958,5,6
5304,93,0.921946251,7.756010385,7.333333333,8
5305,68.11111111,0.835083774,6.824044746,6,7.666666667
5306,82,0.900808314,7.410709337,6.666666667,8
5307,52.33333333,0.798676775,5.779628426,5.333333333,6.333333333
5308,47.22222222,0.746620749,5.425947463,4.333333333,6.666666667
5309,50.55555556,0.718459053,5.767370452,5,7
5310,69.66666667,0.890445626,7.028402594,6.333333333,7.666666667
5311,68.11111111,0.940219784,6.687864388,6.666666667,7
5312,57,0.868711249,6.159015739,5.333333333,6.666666667
5313,59.33333333,0.870477731,6.340201885,5.666666667,7
5314,62.22222222,0.835953826,6.505482472,5.666666667,7
5315,43.33333333,0.610032782,5.240162826,4,7
5316,46.44444444,0.710168561,5.347115949,4.333333333,6.666666667
5317,77.33333333,0.594896936,7.018326026,6.333333333,8
5318,86.55555556,0.919123783,7.68266585,7,7.666666667
5319,73.88888889,0.974754577,7.177853807,7,7
5320,59.44444444,0.84792293,6.284142412,5.666666667,6.666666667
5321,67.22222222,0.912133569,6.751058212,6.666666667,6.666666667
5322,54.88888889,0.729871955,5.995988279,5,7
5323,56.22222222,0.825897553,6.007779811,5.333333333,6.333333333
5324,66.55555556,0.893543397,6.771991776,6.666666667,7
5325,78.22222222,0.810258451,7.343555894,6.333333333,8.333333333
5326,52.11111111,0.848194,5.80406671,5,6.333333333
5327,48.88888889,0.74337273,5.592938628,4.333333333,6.666666667
5328,67.22222222,0.860649125,6.65604249,6.333333333,6.666666667
5329,65.55555556,0.874918306,6.65604249,5.666666667,7.333333333
5330,54.55555556,0.757334671,6.08968127,5.333333333,7
5331,59.88888889,0.886581623,6.439879292,5.666666667,7
5332,60.55555556,0.814070805,6.373600897,5.666666667,6.666666667
5333,66.11111111,0.947136997,6.666666667,6.333333333,6.666666667
5334,52.11111111,0.83445758,5.705685572,5.333333333,5.666666667
5335,54.77777778,0.866463342,5.960473722,5.333333333,6.333333333
5336,72.44444444,0.905915595,7.038464736,6.666666667,7.333333333
5337,64.66666667,0.948226527,6.494594628,6.333333333,6.666666667
5338,53.33333333,0.751063151,5.960473722,6,6
5339,79.66666667,0.939209157,7.324256108,7,7
5340,69.44444444,0.961456663,6.751058212,6.666666667,6.666666667
5341,87,0.878305942,7.505600645,7,8.333333333
5342,60.88888889,0.870630798,6.516352125,6,6.666666667
5343,66.44444444,0.763194746,6.698438094,5.333333333,7.666666667
5344,53.88888889,0.943060399,5.900807818,5.333333333,6
5345,56.55555556,0.807733964,6.193391908,5.333333333,7
5346,81.11111111,0.9560009,7.353186791,7,7.333333333
5347,75,0.855831247,7.128384894,7,7.333333333
5348,59.77777778,0.902509504,6.450859486,6.333333333,6.333333333
5349,45.11111111,0.860926652,5.293909492,4.666666667,5.666666667
5350,61.11111111,0.973948494,6.384695076,6.333333333,6.333333333
5351,62.11111111,0.787359265,6.428880344,5.666666667,7
5352,47,0.575317092,5.360335045,4,7.666666667
5353,64.33333333,0.934734484,6.687864388,6.333333333,6.666666667
5354,61.44444444,0.945422441,6.548852835,6.333333333,6.333333333
5355,55.77777778,0.8561779,6.078048631,5.666666667,6.666666667
5356,70.66666667,0.955451658,6.998129363,7,7
5357,56,0.700437547,5.900807818,4.333333333,7.666666667
5358,54.77777778,0.767218875,6.043016359,5.333333333,6.666666667
5359,71.11111111,0.865059666,6.855086808,6,7.333333333
5360,69.66666667,0.96796224,6.926977325,6.666666667,7
5361,67.77777778,0.751219792,6.834407766,5.666666667,8
5362,75.88888889,0.883315408,7.197546173,6.666666667,7.666666667
5363,81.22222222,0.92167549,7.636467801,7,8.333333333
5364,65.33333333,0.98478389,6.494594628,6.333333333,6.666666667
5365,43,0.856669067,5.089433707,4.666666667,5.333333333
5366,64.66666667,0.886595252,6.751058212,6.333333333,7
5367,52.22222222,0.884218694,5.767370452,5,6
5368,56.33333333,0.900045252,6.11288014,5.666666667,6.333333333
5369,50.33333333,0.821831244,5.668352441,4.666666667,6.333333333
5370,56,0.8587607,5.888802093,5.333333333,6
5371,59.22222222,0.877151249,6.317837788,5.666666667,6.666666667
5372,94.22222222,0.909337917,7.864744808,7.666666667,8
5373,56.44444444,0.683754266,6.193391908,5.333333333,7.333333333
5374,63,0.808736688,6.516352125,5.666666667,7
5375,68.44444444,0.90680915,6.719535589,6.333333333,7
5376,54.11111111,0.768139994,5.912789166,4.666666667,7
5377,56.66666667,0.767964892,5.936679321,5,6.666666667
5378,72.33333333,0.894895632,6.947380837,6.666666667,7.333333333
5379,49.44444444,0.671533722,5.730439204,4.666666667,7.333333333
5380,55.33333333,0.971210557,6.031293716,5.666666667,6
5381,64.11111111,0.846252307,6.602665185,6,7.333333333
5382,44.88888889,0.688809048,5.199488243,4,6.666666667
5383,58.22222222,0.868600807,6.181954425,5.666666667,6.333333333
5384,52.44444444,0.898542505,5.705685572,5.333333333,5.666666667
5385,68.44444444,0.93387348,6.751058212,6.333333333,7
5386,61.11111111,0.937120922,6.417862546,6.333333333,6.333333333
5387,57.66666667,0.645409727,6.147514299,5.333333333,7
5388,64.33333333,0.938122015,6.559650622,6.333333333,6.666666667
5389,77,0.959571351,7.118449858,6.666666667,7
5390,52.77777778,0.643597666,5.80406671,4.333333333,8
5391,65.66666667,0.922370965,6.624067721,6.333333333,6.666666667
5392,46.55555556,0.738337152,5.542092676,5.333333333,6
5393,67.44444444,0.978850832,6.708995134,6.666666667,6.666666667
5394,58.55555556,0.778693282,6.329029714,5.666666667,7.333333333
5395,62.33333333,0.817766041,6.751058212,6.333333333,7
5396,65.88888889,0.955259813,6.74056705,6.333333333,6.666666667
5397,50.77777778,0.703915383,5.693268396,4.333333333,7.333333333
5398,40.88888889,0.650930421,4.919737966,4,6.333333333
5399,64.44444444,0.87717263,6.645401328,6,7
5400,89.88888889,0.936407418,7.589988564,7.333333333,8
5401,48.66666667,0.856047233,5.554847796,5,6
5402,65.22222222,0.953676367,6.527203676,6.333333333,6.666666667
5403,54.55555556,0.972811277,6.007779811,5.666666667,6
5404,73.11111111,0.929278377,7.128384894,6.666666667,7.333333333
5405,49.11111111,0.692860962,5.680824078,5,6.666666667
5406,59.77777778,0.718400864,6.351354404,5.666666667,7.333333333
5407,67.11111111,0.914814127,6.771991776,6.333333333,7
5408,59.22222222,0.769010652,6.373600897,5.333333333,7
5409,53.66666667,0.723613977,5.960473722,5.333333333,6.666666667
5410,80.33333333,0.989998095,7.266049176,7.333333333,7.333333333
